date,pickup_limit,rent_limit,ratings_total,trips,request_limit,not_available,availability,return_limit,price_per_day,car_id,car_disabled
2019-03-16,0,0,2,2,1,0,"This car must be requested at least 1 day in advance at this location",0,79,1596,0
2019-03-16,0,0,41,50,0,0,none,0,64,2091,0
2019-03-16,0,0,22,23,0,1,"This car isn’t available",0,236,644,0
2019-03-16,0,0,25,32,0,0,none,0,89,1625,0
2019-03-16,0,0,24,37,0,1,"This car isn’t available",0,45,1649,0
2019-03-16,0,0,31,52,0,0,none,0,40,664,0
2019-03-16,1,0,10,22,0,0,"The owner is available for pickup from 3:00 PM to 10:00 PM on Sundays",0,31,669,0
2019-03-16,0,0,169,192,0,1,"This car isn’t available",0,29,1670,0
2019-03-16,0,0,27,33,0,1,"This car isn’t available",0,39,2113,0
2019-03-16,0,0,18,27,0,1,"This car isn’t available",0,36,685,0
2019-03-16,0,0,92,179,0,1,"This car isn’t available",0,45,2291,0
2019-03-16,0,0,28,33,0,1,"This car isn’t available",0,54,2124,0
2019-03-16,0,0,12,16,0,1,"This car isn’t available",0,25,1713,0
2019-03-16,0,0,18,23,0,1,"This car isn’t available",0,69,1733,0
2019-03-16,0,0,26,45,0,0,"This vehicle has been disabled by the owner",0,40,1736,1
2019-03-16,0,0,61,67,0,1,"This car isn’t available",0,88,1766,0
2019-03-16,0,0,3,4,0,1,"This car isn’t available",0,31,2143,0
2019-03-16,0,0,13,13,0,1,"This car isn’t available",0,39,767,0
2019-03-16,0,0,none,1,0,0,none,0,83,2149,0
2019-03-16,0,0,37,50,0,1,"This car isn’t available",0,33,1783,0
2019-03-16,0,0,8,7,0,1,"This car isn’t available",0,41,2298,0
2019-03-16,0,0,8,10,0,1,"This car isn’t available",0,25,1807,0
2019-03-16,0,0,51,66,0,0,none,0,50,1816,0
2019-03-16,0,0,82,100,0,1,"This car isn’t available",0,67,2292,0
2019-03-16,0,0,5,5,0,0,none,0,68,2119,0
2019-03-13,0,0,160,187,0,1,"This car isn’t available",0,32,1,0
2019-03-13,0,0,43,53,0,0,none,0,60,7,0
2019-03-13,0,0,7,9,0,0,none,0,32,810,0
2019-03-13,0,0,none,1,0,0,none,0,107,822,0
2019-03-13,0,0,33,37,0,1,"This car isn’t available",0,49,852,0
2019-03-13,0,0,50,56,0,1,"This car isn’t available",0,33,872,0
2019-03-13,0,0,34,37,0,0,none,0,34,894,0
2019-03-13,0,0,4,6,0,1,"This car isn’t available",0,45,902,0
2019-03-13,0,0,8,7,0,1,"This car isn’t available",0,98,913,0
2019-03-13,0,0,none,51,0,1,"This car isn’t available",0,65,937,0
2019-03-13,0,0,none,1,0,0,none,0,330,47,0
2019-03-13,0,0,5,6,0,1,"This car isn’t available",0,65,947,0
2019-03-13,0,0,32,43,0,1,"This car isn’t available",0,38,67,0
2019-03-13,0,0,21,29,0,1,"This car isn’t available",0,50,978,0
2019-03-13,0,0,none,none,1,0,"This car must be requested at least 2 days in advance at this location",0,63,987,0
2019-03-13,0,0,42,56,0,1,"This car isn’t available",0,59,97,0
2019-03-13,0,0,26,36,0,1,"This car isn’t available",0,39,110,0
2019-03-13,0,0,6,7,0,0,none,0,56,100,0
2019-03-13,0,0,103,134,0,1,"This car isn’t available",0,59,126,0
2019-03-13,0,0,none,none,1,0,"This car must be requested at least 1 day in advance at this location",0,279,141,0
2019-03-13,0,0,2,2,0,0,none,0,90,1034,0
2019-03-13,0,0,23,25,0,0,none,0,200,1064,0
2019-03-13,0,0,39,37,0,1,"This car isn’t available",0,47,1083,0
2019-03-13,0,0,96,108,0,1,"This car isn’t available",0,119,152,0
2019-03-13,0,0,3,3,0,1,"This car isn’t available",0,199,1097,0
2019-03-13,0,0,38,42,0,0,none,0,30,178,0
2019-03-13,0,0,97,120,0,1,"This car isn’t available",0,49,1121,0
2019-03-13,0,0,none,1,1,0,"This car must be requested at least 2 days in advance at this location",0,119,1129,0
2019-03-13,0,0,2,2,1,0,"This car must be requested at least 1 day in advance at this location",0,35,204,0
2019-03-13,0,0,none,1,0,0,none,0,89,1160,0
2019-03-13,0,1,none,none,0,0,"This car must be rented for at least 1 month.",0,62,1181,0
2019-03-13,0,0,35,45,0,1,"This car isn’t available",0,35,1178,0
2019-03-13,0,0,30,34,0,1,"This car isn’t available",0,39,1191,0
2019-03-13,0,0,none,none,0,1,"This car isn’t available",0,40,245,0
2019-03-13,0,0,145,215,0,1,"This car isn’t available",0,99,1217,0
2019-03-13,0,0,21,26,0,1,"This car isn’t available",0,37,1232,0
2019-03-13,0,0,8,8,1,0,"This car must be requested at least 1 day in advance at this location",0,74,1245,0
2019-03-13,0,0,12,17,0,1,"This car isn’t available",0,46,283,0
2019-03-13,0,0,5,7,0,1,"This car isn’t available",0,63,1258,0
2019-03-13,0,0,none,1,0,1,"This car isn’t available",0,22,1267,0
2019-03-13,0,0,4,6,0,0,none,0,29,310,0
2019-03-13,0,0,18,18,0,0,none,0,123,1289,0
2019-03-13,0,0,108,124,0,1,"This car isn’t available",0,55,1296,0
2019-03-13,0,0,35,37,0,1,"This car isn’t available",0,30,347,0
2019-03-13,0,0,26,30,0,0,none,0,85,1315,0
2019-03-13,0,0,44,48,0,0,none,0,41,1325,0
2019-03-13,0,0,6,11,0,1,"This car isn’t available",0,109,1350,0
2019-03-13,0,0,31,34,0,0,none,0,94,379,0
2019-03-13,0,0,15,16,1,0,"This car must be requested at least 2 days in advance at this location",0,69,372,0
2019-03-13,0,0,13,24,0,1,"This car isn’t available",0,48,391,0
2019-03-13,0,0,136,193,0,1,"This car isn’t available",0,45,1378,0
2019-03-13,0,0,none,none,0,1,"This car isn’t available",0,39,411,0
2019-03-13,0,0,29,36,0,1,"This car isn’t available",0,34,443,0
2019-03-13,0,0,39,41,0,0,none,0,298,427,0
2019-03-13,0,0,15,17,0,1,"This car isn’t available",0,144,452,0
2019-03-13,0,0,12,17,0,1,"This car isn’t available",0,39,1433,0
2019-03-13,0,0,7,12,0,1,"This car isn’t available",0,68,498,0
2019-03-13,0,0,12,17,0,1,"This car isn’t available",0,35,1475,0
2019-03-13,0,0,33,38,0,1,"This car isn’t available",0,89,1487,0
2019-03-13,0,0,3,3,1,0,"This car must be requested at least 1 day in advance at this location",0,148,514,0
2019-03-13,0,0,42,49,0,1,"This car isn’t available",0,65,1508,0
2019-03-13,0,0,112,149,0,1,"This car isn’t available",0,48,542,0
2019-03-13,0,0,11,13,0,1,"This car isn’t available",0,49,552,0
2019-03-13,0,0,24,27,0,0,none,0,45,1525,0
2019-03-13,0,0,26,35,0,1,"This car isn’t available",0,55,571,0
2019-03-13,0,0,54,97,0,1,"This car isn’t available",0,43,1550,0
2019-03-13,0,0,4,5,0,0,none,0,50,1564,0
2019-03-13,0,0,2,2,0,1,"This car isn’t available",0,122,599,0
2019-03-13,0,0,33,44,0,1,"This car isn’t available",0,99,1582,0
2019-03-13,0,0,51,58,0,1,"This car isn’t available",0,125,623,0
2019-03-13,1,0,none,2,0,0,"The owner isn’t available for pickup or return from Mar 19 at 8:30 AM to Apr 1 at 8:30 AM",1,38,1602,0
2019-03-13,0,0,8,8,0,0,none,0,61,635,0
2019-03-13,0,0,none,none,1,0,"This car must be requested at least 1 day in advance at this location",0,32,643,0
2019-03-13,0,0,29,47,0,0,none,0,33,647,0
2019-03-13,0,0,24,37,0,1,"This car isn’t available",0,45,1649,0
2019-03-13,1,0,2,1,0,0,"The owner isn’t available for pickup or return from Mar 2 at 1:00 AM to Mar 31 at 9:00 AM",1,43,1664,0
2019-03-13,0,0,9,10,0,1,"This car isn’t available",0,33,1676,0
2019-03-13,0,0,19,21,0,1,"This car isn’t available",0,40,677,0
2019-03-13,0,0,27,35,0,1,"This car isn’t available",0,134,1693,0
2019-03-13,0,0,19,24,0,0,none,0,38,710,0
2019-03-13,0,0,3,2,0,1,"This car isn’t available",0,50,722,0
2019-03-13,0,0,4,4,0,1,"This car isn’t available",0,27,1724,0
2019-03-13,0,0,none,3,0,1,"This car isn’t available",0,65,1759,0
2019-03-13,0,0,64,71,0,0,none,0,37,1754,0
2019-03-13,1,0,63,70,0,0,"The owner isn’t available for pickup or return from Mar 20 at 8:00 AM to Mar 20 at 11:00 AM",1,62,747,0
2019-03-13,0,0,15,20,0,1,"This car isn’t available",0,22,757,0
2019-03-13,0,0,18,21,0,1,"This car isn’t available",0,89,764,0
2019-03-13,0,0,92,100,0,1,"This car isn’t available",0,136,1810,0
2019-03-13,0,0,33,37,1,0,"This car must be requested at least 1 day in advance at this location",0,44,1793,0
2019-03-13,0,0,45,61,0,1,"This car isn’t available",0,26,1452,0
2019-03-13,0,0,22,25,0,1,"This car isn’t available",0,80,1457,0
2019-03-16,0,0,28,30,0,0,none,0,45,10,0
2019-03-16,0,1,none,none,0,0,"This car can be rented for 5 days at most.",0,320,787,0
2019-03-16,0,0,5,8,0,1,"This car isn’t available",0,45,801,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,59,806,0
2019-03-16,0,0,54,61,0,1,"This car isn’t available",0,32,813,0
2019-03-16,0,0,18,18,0,1,"This car isn’t available",0,56,850,0
2019-03-16,1,0,2,1,0,0,"The owner is available for pickup from 12:00 PM to 10:00 PM on Sundays",0,139,836,0
2019-03-16,0,0,50,56,0,0,none,0,33,872,0
2019-03-16,0,0,109,144,0,1,"This car isn’t available",0,51,888,0
2019-03-16,0,0,7,11,0,1,"This car isn’t available",0,59,1858,0
2019-03-16,0,0,9,7,0,1,"This car isn’t available",0,98,913,0
2019-03-16,0,0,16,17,0,1,"This car isn’t available",0,31,2179,0
2019-03-16,0,0,5,7,0,1,"This car isn’t available",0,23,33,0
2019-03-16,0,0,none,none,0,0,none,0,149,60,0
2019-03-16,0,0,25,25,0,1,"This car isn’t available",0,134,53,0
2019-03-16,0,0,39,50,0,1,"This car isn’t available",0,49,979,0
2019-03-16,0,0,33,43,0,1,"This car isn’t available",0,30,958,0
2019-03-16,0,0,17,21,0,1,"This car isn’t available",0,35,79,0
2019-03-16,0,0,20,20,0,1,"This car isn’t available",0,28,83,0
2019-03-16,0,0,10,12,0,0,none,0,64,98,0
2019-03-16,1,0,39,49,0,0,"The owner isn’t available for pickup or return from Mar 13 at 10:30 PM to Mar 30 at 11:30 PM",1,25,101,0
2019-03-16,0,0,68,74,0,0,none,0,50,1007,0
2019-03-16,0,0,3,8,0,1,"This car isn’t available",0,27,1896,0
2019-03-16,0,0,6,6,0,1,"This car isn’t available",0,60,1022,0
2019-03-16,0,0,15,17,0,1,"This car isn’t available",0,39,1025,0
2019-03-16,0,0,34,42,0,1,"This car isn’t available",0,234,1053,0
2019-03-16,0,0,23,43,0,1,"This car isn’t available",0,29,1042,0
2019-03-16,0,0,none,1,0,0,none,0,140,1910,0
2019-03-16,0,0,none,2,0,1,"This car isn’t available",0,68,1084,0
2019-03-16,0,0,20,28,0,1,"This car isn’t available",0,46,165,0
2019-03-16,0,0,33,49,0,1,"This car isn’t available",0,49,1094,0
2019-03-16,0,0,76,90,0,1,"This car isn’t available",0,28,171,0
2019-03-16,0,0,4,5,0,1,"This car isn’t available",0,58,1115,0
2019-03-16,0,0,2,2,0,0,none,0,55,1127,0
2019-03-16,0,0,32,33,0,1,"This car isn’t available",0,39,1926,0
2019-03-16,0,0,7,10,0,1,"This car isn’t available",0,37,203,0
2019-03-16,0,0,8,8,0,1,"This car isn’t available",0,94,1942,0
2019-03-16,0,0,66,76,0,1,"This car isn’t available",0,44,1174,0
2019-03-16,0,0,none,none,0,0,none,0,28,1155,0
2019-03-16,0,1,none,none,0,0,"This car must be rented for at least 1 month.",0,62,1181,0
2019-03-16,0,0,38,49,0,1,"This car isn’t available",0,25,1188,0
2019-03-16,0,0,3,2,0,0,none,0,50,1200,0
2019-03-16,0,0,71,96,0,1,"This car isn’t available",0,28,1207,0
2019-03-16,0,0,9,12,0,1,"This car isn’t available",0,119,1212,0
2019-03-16,0,0,33,35,0,1,"This car isn’t available",0,150,1229,0
2019-03-16,0,0,75,86,0,1,"This car isn’t available",0,98,267,0
2019-03-16,0,0,15,21,0,1,"This car isn’t available",0,53,264,0
2019-03-16,0,0,15,19,0,1,"This car isn’t available",0,89,293,0
2019-03-16,0,0,11,11,0,0,none,0,75,289,0
2019-03-16,0,0,4,5,0,0,none,0,33,1272,0
2019-03-16,0,0,2,2,0,0,none,0,64,1276,0
2019-03-16,0,0,26,28,0,1,"This car isn’t available",0,44,311,0
2019-03-16,0,0,24,39,0,1,"This car isn’t available",0,50,330,0
2019-03-16,0,0,117,133,0,1,"This car isn’t available",0,37,1298,0
2019-03-16,0,0,61,86,0,1,"This car isn’t available",0,98,1307,0
2019-03-16,0,0,none,none,0,0,none,0,75,1311,0
2019-03-16,0,0,2,2,0,0,none,0,61,352,0
2019-03-16,0,0,3,2,0,0,none,0,129,356,0
2019-03-16,0,0,13,16,0,1,"This car isn’t available",0,145,360,0
2019-03-16,0,0,22,29,0,1,"This car isn’t available",0,34,378,0
2019-03-16,0,0,12,13,0,0,none,0,100,382,0
2019-03-16,0,0,30,47,0,1,"This car isn’t available",0,49,1361,0
2019-03-16,0,0,30,38,0,1,"This car isn’t available",0,24,2009,0
2019-03-16,0,0,12,14,0,1,"This car isn’t available",0,46,2007,0
2019-03-16,0,0,34,46,0,0,none,0,37,405,0
2019-03-16,0,0,none,none,1,0,"This car must be requested at least 1 day in advance at this location",0,193,1404,0
2019-03-16,0,0,15,17,0,1,"This car isn’t available",0,28,430,0
2019-03-16,0,0,13,16,0,1,"This car isn’t available",0,23,1430,0
2019-03-16,0,0,29,37,0,0,"This vehicle has been disabled by the owner",0,34,443,1
2019-03-16,0,0,66,73,0,1,"This car isn’t available",0,199,470,0
2019-03-16,0,0,96,108,0,1,"This car isn’t available",0,20,451,0
2019-03-16,0,0,37,42,0,1,"This car isn’t available",0,88,457,0
2019-03-16,0,0,44,56,0,0,none,0,29,2042,0
2019-03-16,0,0,14,15,0,1,"This car isn’t available",0,59,1448,0
2019-03-16,0,0,2,3,0,1,"This car isn’t available",0,35,2046,0
2019-03-16,1,0,3,5,0,0,"The owner isn’t available for pickup or return from Mar 2 at 1:00 AM to Mar 31 at 9:00 AM",1,39,1478,0
2019-03-16,0,0,9,9,0,0,none,0,69,516,0
2019-03-16,0,0,40,42,0,1,"This car isn’t available",0,103,507,0
2019-03-16,0,0,8,8,0,1,"This car isn’t available",0,26,1501,0
2019-03-16,0,0,3,3,0,1,"This car isn’t available",0,38,549,0
2019-03-16,0,0,19,30,0,1,"This car isn’t available",0,55,532,0
2019-03-16,0,0,3,2,0,1,"This car isn’t available",0,55,1513,0
2019-03-16,0,0,none,none,0,0,none,0,98,2058,0
2019-03-16,0,0,26,35,0,1,"This car isn’t available",0,55,571,0
2019-03-16,0,0,34,54,0,1,"This car isn’t available",0,39,1554,0
2019-03-16,0,0,4,5,0,0,none,0,50,1564,0
2019-03-16,0,0,99,124,0,1,"This car isn’t available",0,28,1570,0
2019-03-16,0,0,88,94,0,1,"This car isn’t available",0,65,2080,0
2019-03-16,0,0,12,14,0,1,"This car isn’t available",0,25,610,0
2019-03-16,0,0,10,12,1,0,"This car must be requested at least 1 day in advance at this location",0,77,1590,0
2019-03-16,0,0,2,3,0,1,"This car isn’t available",0,57,2278,0
2019-03-16,0,0,13,16,0,0,none,0,65,2280,0
2019-03-16,0,0,74,98,0,1,"This car isn’t available",0,199,1615,0
2019-03-16,0,0,2,3,0,1,"This car isn’t available",0,108,645,0
2019-03-16,0,0,24,25,0,1,"This car isn’t available",0,74,1647,0
2019-03-16,0,0,12,14,0,1,"This car isn’t available",0,42,650,0
2019-03-16,0,0,none,1,0,1,"This car isn’t available",0,73,2102,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,53,1660,0
2019-03-16,0,1,none,none,0,0,"This car must be rented for at least 1 month.",0,70,1682,0
2019-03-16,0,0,32,50,0,1,"This car isn’t available",0,42,682,0
2019-03-16,0,0,24,26,0,0,none,0,163,1689,0
2019-03-16,0,0,23,25,0,1,"This car isn’t available",0,59,1699,0
2019-03-16,0,0,46,57,0,1,"This car isn’t available",0,32,2128,0
2019-03-16,1,0,6,6,0,0,"The owner isn’t available for pickup on Saturdays",0,82,1725,0
2019-03-16,0,0,147,177,0,1,"This car isn’t available",0,37,1740,0
2019-03-16,0,0,19,22,0,1,"This car isn’t available",0,44,2145,0
2019-03-16,0,0,33,45,0,1,"This car isn’t available",0,55,1756,0
2019-03-16,0,0,32,35,0,0,none,0,39,766,0
2019-03-16,0,0,2,3,0,0,none,0,30,750,0
2019-03-16,0,0,34,43,0,0,none,0,65,744,0
2019-03-16,0,0,31,34,0,1,"This car isn’t available",0,143,1787,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,34,780,0
2019-03-16,0,0,9,12,0,1,"This car isn’t available",0,30,1817,0
2019-03-16,0,0,none,none,1,0,"This car must be requested at least 1 day in advance at this location",0,94,714,0
2019-03-16,1,0,10,12,0,0,"The owner is available for pickup from 11:00 AM to 6:00 PM on Sundays",0,32,2117,0
2019-03-16,0,0,37,53,0,0,none,0,26,2162,0
2019-03-16,0,0,23,26,0,1,"This car isn’t available",0,186,11,0
2019-03-16,0,0,22,24,0,1,"This car isn’t available",0,34,2171,0
2019-03-16,0,0,none,none,0,0,none,0,101,817,0
2019-03-16,0,0,7,7,0,0,none,0,37,823,0
2019-03-16,0,0,44,54,0,1,"This car isn’t available",0,30,844,0
2019-03-16,0,0,63,143,0,1,"This car isn’t available",0,49,1848,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,199,1852,0
2019-03-16,0,0,13,14,0,1,"This car isn’t available",0,87,873,0
2019-03-16,0,0,none,1,0,1,"This car isn’t available",0,27,904,0
2019-03-16,0,0,69,73,0,1,"This car isn’t available",0,68,912,0
2019-03-16,0,0,33,35,0,1,"This car isn’t available",0,49,928,0
2019-03-16,0,0,37,47,0,1,"This car isn’t available",0,33,2178,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,29,45,0
2019-03-16,0,0,36,38,0,0,"Sorry, something went wrong. Please try again later or contact customer support if you need further assistance.",0,32,59,0
2019-03-16,0,0,35,35,0,0,"This vehicle has been disabled by the owner",0,43,953,1
2019-03-16,0,0,38,44,0,1,"This car isn’t available",0,41,1873,0
2019-03-16,0,0,94,130,0,0,none,0,65,976,0
2019-03-16,0,0,none,1,0,0,none,0,99,2186,0
2019-03-16,0,0,18,18,0,0,none,0,199,1880,0
2019-03-16,0,0,none,none,0,0,none,0,28,997,0
2019-03-16,0,0,8,9,0,0,none,0,83,109,0
2019-03-16,1,0,39,49,0,0,"The owner isn’t available for pickup or return from Mar 13 at 10:30 PM to Mar 30 at 11:30 PM",1,31,101,0
2019-03-16,0,0,26,26,0,1,"This car isn’t available",0,35,123,0
2019-03-16,0,0,57,58,0,1,"This car isn’t available",0,106,1899,0
2019-03-16,0,0,none,3,0,0,"This vehicle has been disabled by the owner",0,43,1901,1
2019-03-16,1,0,6,6,0,0,"The owner is available for pickup from 12:00 PM to 10:00 PM on Sundays",0,29,1049,0
2019-03-16,0,0,41,44,0,0,none,0,116,1059,0
2019-03-16,0,0,30,31,0,1,"This car isn’t available",0,139,1072,0
2019-03-16,0,0,14,28,0,1,"This car isn’t available",0,43,146,0
2019-03-16,0,0,16,18,0,1,"This car isn’t available",0,29,1087,0
2019-03-16,0,0,33,49,0,1,"This car isn’t available",0,49,1094,0
2019-03-16,0,0,11,12,0,0,"The owner is available for return from 12:00 AM to 6:00 AM and 1:00 PM to 11:30 PM on Saturdays",1,36,176,0
2019-03-16,0,0,16,15,0,1,"This car isn’t available",0,91,1923,0
2019-03-16,0,0,97,120,0,1,"This car isn’t available",0,49,1121,0
2019-03-16,0,0,2,2,0,1,"This car isn’t available",0,69,1131,0
2019-03-16,0,0,7,10,0,1,"This car isn’t available",0,37,203,0
2019-03-16,0,0,8,10,0,1,"This car isn’t available",0,147,1147,0
2019-03-16,0,0,40,51,0,1,"This car isn’t available",0,28,212,0
2019-03-16,0,0,13,17,0,1,"This car isn’t available",0,40,1165,0
2019-03-16,0,0,5,6,0,1,"This car isn’t available",0,45,2209,0
2019-03-16,0,0,31,35,0,1,"This car isn’t available",0,39,1191,0
2019-03-16,0,0,40,42,0,1,"This car isn’t available",0,34,2218,0
2019-03-16,0,0,79,104,0,1,"This car isn’t available",0,26,242,0
2019-03-16,0,0,none,none,0,0,none,0,70,249,0
2019-03-16,0,0,6,5,0,1,"This car isn’t available",0,61,1226,0
2019-03-16,0,0,30,43,0,1,"This car isn’t available",0,42,265,0
2019-03-16,0,0,38,43,0,0,"This vehicle has been disabled by the owner",0,131,263,1
2019-03-16,0,0,103,126,0,1,"This car isn’t available",0,155,285,0
2019-03-16,0,0,none,none,0,0,none,0,112,295,0
2019-03-16,0,0,none,none,0,0,"Sorry, something went wrong. Please try again later or contact customer support if you need further assistance.",0,88,302,0
2019-03-16,0,0,none,1,0,1,"This car isn’t available",0,22,1267,0
2019-03-16,1,0,30,36,0,0,"The owner is available for pickup from 11:00 AM to 6:00 PM on Sundays",0,29,1969,0
2019-03-16,0,0,84,124,0,1,"This car isn’t available",0,37,1287,0
2019-03-16,1,0,22,21,0,0,"The owner isn’t available for pickup or return from Mar 14 at 12:00 PM to Mar 26 at 12:00 PM",1,78,329,0
2019-03-16,0,0,10,10,1,0,"This car must be requested at least 1 day in advance at this location",0,134,1303,0
2019-03-16,0,0,6,6,0,1,"This car isn’t available",0,72,340,0
2019-03-16,0,0,3,3,0,1,"This car isn’t available",0,60,1314,0
2019-03-16,0,0,34,44,0,1,"This car isn’t available",0,39,354,0
2019-03-16,0,0,none,1,0,1,"This car isn’t available",0,49,359,0
2019-03-16,0,0,21,29,0,1,"This car isn’t available",0,59,1352,0
2019-03-16,0,0,23,27,0,1,"This car isn’t available",0,37,365,0
2019-03-16,0,0,47,52,0,1,"This car isn’t available",0,69,387,0
2019-03-16,0,0,12,13,0,0,none,0,100,382,0
2019-03-16,0,0,32,40,0,0,none,0,29,2331,0
2019-03-16,0,0,none,none,1,0,"This car must be requested at least 1 day in advance at this location",0,45,2332,0
2019-03-16,0,0,39,46,0,0,none,0,99,1398,0
2019-03-16,0,0,134,158,0,1,"This car isn’t available",0,37,414,0
2019-03-16,0,0,none,none,0,0,none,0,34,418,0
2019-03-16,0,0,29,37,0,0,"This vehicle has been disabled by the owner",0,34,443,1
2019-03-16,0,0,10,11,0,1,"This car isn’t available",0,35,1431,0
2019-03-16,0,0,15,26,0,1,"This car isn’t available",0,50,449,0
2019-03-16,1,0,15,17,0,0,"The owner is available for pickup from 3:00 PM to 10:00 PM on Sundays",0,30,1441,0
2019-03-16,1,0,13,11,0,0,"The owner is available for pickup from 12:00 PM to 8:00 PM on Sundays",0,45,477,0
2019-03-16,0,0,28,32,0,1,"This car isn’t available",0,35,488,0
2019-03-16,0,0,22,25,0,0,none,0,167,495,0
2019-03-16,0,0,24,24,0,1,"This car isn’t available",0,105,1464,0
2019-03-16,0,0,83,97,0,1,"This car isn’t available",0,59,1484,0
2019-03-16,1,0,50,55,0,0,"The owner isn’t available for pickup or return from Mar 16 at 12:00 AM to Mar 21 at 11:30 PM",1,49,2253,0
